Time,PT,DS,FBUOY
111.80,0,0,0
111.84,0,0,0
111.88,0,0,0
111.92,0,0,0
111.96,0,0,0
112.00,0,0,0
112.04,0,0,0
112.08,0,0,0
112.12,0,0,0
112.16,0,0,0
112.20,0,0,0
112.24,0,0,0
112.28,0,0,0
112.32,0,0,0
112.36,0,0,0
112.40,0,0,0
112.44,0,0,0
112.48,0,0,0
112.52,0,0,0
112.56,0,0,0
112.60,0,0,0
112.64,0,0,0
112.68,0,0,0
112.72,0,0,0
112.76,0,0,0
112.80,0,0,0
112.84,0,0,0
112.88,0,0,0
112.92,0,0,0
112.96,0,0,0
113.00,0,0,0
113.04,0,0,0
113.08,0,0,0
113.12,0,0,0
113.16,0,0,0
113.20,0,0,0
113.24,0,0,0
113.28,0,0,0
113.32,0,0,0
113.36,0,0,0
113.40,0,0,0
113.44,0,0,0
113.48,0,0,0
113.52,0,0,0
113.56,0,0,0
113.60,0,0,0
113.64,0,0,0
113.68,0,0,0
113.72,0,0,0
113.76,0,0,0
113.80,0,0,0
113.84,0,0,0
113.88,0,0,0
113.92,0,0,0
113.96,0,0,0
114.00,0,0,0
114.04,0,0,0
114.08,0,0,0
114.12,0,0,0
114.16,0,0,0
114.20,0,0,0
114.24,0,0,0
114.28,0,0,0
114.32,0,0,0
114.36,0,0,0
114.40,0,0,0
114.44,0,0,0
114.48,0,0,0
114.52,0,0,0
114.56,0,0,0
114.60,0,0,0
114.64,0,0,0
114.68,0,0,0
114.72,0,0,0
114.76,0,0,0
114.80,0,0,0
114.84,0,0,0
114.88,0,0,0
114.92,0,0,0
114.96,0,0,0
115.00,0,0,0
115.04,0,0,0
115.08,0,0,0
115.12,0,0,0
115.16,0,0,0
115.20,0,0,0
115.24,0,0,0
115.28,0,0,0
115.32,0,0,0
115.36,0,0,0
115.40,0,0,0
115.44,0,0,0
115.48,0,0,0
115.52,0,0,0
115.56,0,0,0
115.60,0,0,0
115.64,0,0,0
115.68,0,0,0
115.72,0,0,0
115.76,0,0,0
115.80,0,0,0
115.84,0,0,0
115.88,0,0,0
115.92,0,0,0
115.96,0,0,0
116.00,0,0,0
116.04,0,0,0
116.08,0,0,0
116.12,0,0,0
116.16,0,0,0
116.20,0,0,0
116.24,0,0,0
116.28,0,0,0
116.32,0,0,0
116.36,0,0,0
116.40,0,0,0
116.44,0,0,0
116.48,0,0,0
116.52,0,0,0
116.56,0,0,0
116.60,0,0,0
116.64,0,0,0
116.68,0,0,0
116.72,0,0,0
116.76,0,0,0
116.80,0,0,0
116.84,0,0,0
116.88,0,0,0
116.92,0,0,0
116.96,0,0,0
117.00,0,0,0
117.04,0,0,0
117.08,0,0,0
117.12,0,0,0
117.16,0,0,0
117.20,0,0,0
117.24,0,0,0
117.28,0,0,0
117.32,0,0,0
117.36,0,0,0
117.40,0,0,0
117.44,0,0,0
117.48,0,0,0
117.52,0,0,0
117.56,0,0,0
117.60,0,0,0
117.64,0,0,0
117.68,0,0,0
117.72,0,0,0
117.76,0,0,0
117.80,0,0,0
117.84,0,0,0
117.88,0,0,0
117.92,0,0,0
117.96,0,0,0
118.00,0,0,0
118.04,0,0,0
118.08,0,0,0
118.12,0,0,0
118.16,0,0,0
118.20,0,0,0
118.24,0,0,0
118.28,0,0,0
118.32,0,0,0
118.36,0,0,0
118.40,0,0,0
118.44,0,0,0
118.48,0,0,0
118.52,0,0,0
118.56,0,0,0
118.60,0,0,0
118.64,0,0,0
118.68,0,0,0
118.72,0,0,0
118.76,0,0,0
118.80,0,0,0
118.84,0,0,0
118.88,0,0,0
118.92,0,0,0
118.96,0,0,0
119.00,0,0,0
119.04,0,0,0
119.08,0,0,0
119.12,0,0,0
119.16,0,0,0
119.20,0,0,0
119.24,0,0,0
119.28,0,0,0
119.32,0,0,0
119.36,0,0,0
119.40,0,0,0
119.44,0,0,0
119.48,0,0,0
119.52,0,0,0
119.56,0,0,0
119.60,0,0,0
119.64,0,0,0
119.68,0,0,0
119.72,0,0,0
119.76,0,0,0
119.80,0,0,0
119.84,0,0,0
119.88,0,0,0
119.92,0,0,0
119.96,0,0,0
120.00,0,0,0
120.04,0,0,0
120.08,0,0,0
120.12,0,0,0
120.16,0,0,0
120.20,0,0,0
120.24,0,0,0
120.28,0,0,0
120.32,0,0,0
120.36,0,0,0
120.40,0,0,0
120.44,0,0,0
120.48,0,0,0
120.52,0,0,0
120.56,0,0,0
120.60,0,0,0
120.64,0,0,0
120.68,0,0,0
120.72,0,0,0
120.76,0,0,0
120.80,0,0,0
120.84,0,0,0
120.88,0,0,0
120.92,0,0,0
120.96,0,0,0
121.00,0,0,0
121.04,0,0,0
121.08,0,0,0
121.12,0,0,0
121.16,0,0,0
121.20,0,0,0
121.24,0,0,0
121.28,0,0,0
121.32,0,0,0
121.36,0,0,0
121.40,0,0,0
121.44,0,0,0
121.48,0,0,0
121.52,0,0,0
121.56,0,0,0
121.60,0,0,0
121.64,0,0,0
121.68,0,0,0
121.72,0,0,0
121.76,0,0,0
121.80,0,0,0
121.84,0,0,0
121.88,0,0,0
121.92,0,0,0
121.96,0,0,0
122.00,0,0,0
122.04,0,0,0
122.08,0,0,0
122.12,0,0,0
122.16,0,0,0
122.20,0,0,0
122.24,0,0,0
122.28,0,0,0
122.32,0,0,0
122.36,0,0,0
122.40,0,0,0
122.44,0,0,0
122.48,0,0,0
122.52,0,0,0
122.56,0,0,0
122.60,0,0,0
122.64,0,0,0
122.68,0,0,0
122.72,0,0,0
122.76,0,0,0
122.80,0,0,0
122.84,0,0,0
122.88,0,0,0
122.92,0,0,0
122.96,0,0,0
123.00,0,0,0
123.04,0,0,0
123.08,0,0,0
123.12,0,0,0
123.16,0,0,0
123.20,0,0,0
123.24,0,0,0
123.28,0,0,0
123.32,0,0,0
123.36,0,0,0
123.40,0,0,0
123.44,0,0,0
123.48,0,0,0
123.52,0,0,0
123.56,0,0,0
123.60,0,0,0
123.64,0,0,0
123.68,0,0,0
123.72,0,0,0
123.76,0,0,0
123.80,0,0,0
123.84,0,0,0
123.88,0,0,0
123.92,0,0,0
123.96,0,0,0
124.00,0,0,0
124.04,0,0,0
124.08,0,0,0
124.12,0,0,0
124.16,0,0,0
124.20,0,0,0
124.24,0,0,0
124.28,0,0,0
124.32,0,0,0
124.36,0,0,0
124.40,0,0,0
124.44,0,0,0
124.48,0,0,0
124.52,0,0,0
124.56,0,0,0
124.60,0,0,0
124.64,0,0,0
124.68,0,0,0
124.72,0,0,0
124.76,0,0,0
124.80,0,0,0
124.84,0,0,0
124.88,0,0,0
124.92,0,0,0
124.96,0,0,0
125.00,0,0,0
125.04,0,0,0
125.08,0,0,0
125.12,0,0,0
125.16,0,0,0
125.20,0,0,0
125.24,0,0,0
125.28,0,0,0
125.32,0,0,0
125.36,0,0,0
125.40,0,0,0
125.44,0,0,0
125.48,0,0,0
125.52,0,0,0
125.56,0,0,0
125.60,0,0,0
125.64,0,0,0
125.68,0,0,0
125.72,0,0,0
125.76,0,0,0
125.80,0,0,0
125.84,0,0,0
125.88,0,0,0
125.92,0,0,0
125.96,0,0,0
126.00,0,0,0
126.04,0,0,0
126.08,0,0,0
126.12,0,0,0
126.16,0,0,0
126.20,0,0,0
126.24,0,0,0
126.28,0,0,0
126.32,0,0,0
126.36,0,0,0
126.40,0,0,0
126.44,0,0,0
126.48,0,0,0
126.52,0,0,0
126.56,0,0,0
126.60,0,0,0
126.64,0,0,0
126.68,0,0,0
126.72,0,0,0
126.76,0,0,0
126.80,0,0,0
126.84,0,0,0
126.88,0,0,0
126.92,0,0,0
126.96,0,0,0
127.00,0,0,0
127.04,0,0,0
127.08,0,0,0
127.12,0,0,0
127.16,0,0,0
127.20,0,0,0
127.24,0,0,0
127.28,0,0,0
127.32,0,0,0
127.36,0,0,0
127.40,0,0,0
127.44,0,0,0
127.48,0,0,0
127.52,0,0,0
127.56,0,0,0
127.60,0,0,0
127.64,0,0,0
127.68,0,0,0
127.72,0,0,0
127.76,0,0,0
127.80,0,0,0
127.84,0,0,0
127.88,0,0,0
127.92,0,0,0
127.96,0,0,0
128.00,0,0,0
128.04,0,0,0
128.08,0,0,0
128.12,0,0,0
128.16,0,0,0
128.20,0,0,0
128.24,0,0,0
128.28,0,0,0
128.32,0,0,0
128.36,0,0,0
128.40,0,0,0
128.44,0,0,0
128.48,0,0,0
128.52,0,0,0
128.56,0,0,0
128.60,0,0,0
128.64,0,0,0
128.68,0,0,0
128.72,0,0,0
128.76,0,0,0
128.80,0,0,0
128.84,0,0,0
128.88,0,0,0
128.92,0,0,0
128.96,0,0,0
129.00,0,0,0
129.04,0,0,0
129.08,0,0,0
129.12,0,0,0
129.16,0,0,0
129.20,0,0,0
129.24,0,0,0
129.28,0,0,0
129.32,0,0,0
129.36,0,0,0
129.40,0,0,0
129.44,0,0,0
129.48,0,0,0
129.52,0,0,0
129.56,0,0,0
129.60,0,0,0
129.64,0,0,0
129.68,0,0,0
129.72,0,0,0
129.76,0,0,0
129.80,0,0,0
129.84,0,0,0
129.88,0,0,0
129.92,0,0,0
129.96,0,0,0
130.00,0,0,0
130.04,0,0,0
130.08,0,0,0
130.12,0,0,0
130.16,0,0,0
130.20,0,0,0
130.24,0,0,0
130.28,0,0,0
130.32,0,0,0
130.36,0,0,0
130.40,0,0,0
130.44,0,0,0
130.48,0,0,0
130.52,0,0,0
130.56,0,0,0
130.60,0,0,0
130.64,0,0,0
130.68,0,0,0
130.72,0,0,0
130.76,0,0,0
130.80,0,0,0
130.84,0,0,0
130.88,0,0,0
130.92,0,0,0
130.96,0,0,0
131.00,0,0,0
131.04,0,0,0
131.08,0,0,0
131.12,0,0,0
131.16,0,0,0
131.20,0,0,0
131.24,0,0,0
131.28,0,0,0
131.32,0,0,0
131.36,0,0,0
131.40,0,0,0
131.44,0,0,0
131.48,0,0,0
131.52,0,0,0
131.56,0,0,0
131.60,0,0,0
131.64,0,0,0
131.68,0,0,0
131.72,0,0,0
131.76,0,0,0
131.80,0,0,0
131.84,0,0,0
131.88,0,0,0
131.92,0,0,0
131.96,0,0,0
132.00,0,0,0
132.04,0,0,0
132.08,0,0,0
132.12,0,0,0
132.16,0,0,0
132.20,0,0,0
132.24,0,0,0
132.28,0,0,0
132.32,0,0,0
132.36,0,0,0
132.40,0,0,0
132.44,0,0,0
132.48,0,0,0
132.52,0,0,0
132.56,0,0,0
132.60,0,0,0
132.64,0,0,0
132.68,0,0,0
132.72,0,0,0
132.76,0,0,0
132.80,0,0,0
132.84,0,0,0
132.88,0,0,0
132.92,0,0,0
132.96,0,0,0
133.00,0,0,0
133.04,0,0,0
133.08,0,0,0
133.12,0,0,0
133.16,0,0,0
133.20,0,0,0
133.24,0,0,0
133.28,0,0,0
133.32,0,0,0
133.36,0,0,0
133.40,0,0,0
133.44,0,0,0
133.48,0,0,0
133.52,0,0,0
133.56,0,0,0
133.60,0,0,0
133.64,0,0,0
133.68,0,0,0
133.72,0,0,0
133.76,0,0,0
133.80,0,0,0
133.84,0,0,0
133.88,0,0,0
133.92,0,0,0
133.96,0,0,0
134.00,0,0,0
134.04,0,0,0
134.08,0,0,0
134.12,0,0,0
134.16,0,0,0
134.20,0,0,0
134.24,0,0,0
134.28,0,0,0
134.32,0,0,0
134.36,0,0,0
134.40,0,0,0
134.44,0,0,0
134.48,0,0,0
134.52,0,0,0
134.56,0,0,0
134.60,0,0,0
134.64,0,0,0
134.68,0,0,0
134.72,0,0,0
134.76,0,0,0
134.80,0,0,0
134.84,0,0,0
134.88,0,0,0
134.92,0,0,0
134.96,0,0,0
135.00,0,0,0
135.04,0,0,0
135.08,0,0,0
135.12,0,0,0
135.16,0,0,0
135.20,0,0,0
135.24,0,0,0
135.28,0,0,0
135.32,0,0,0
135.36,0,0,0
135.40,0,0,0
135.44,0,0,0
135.48,0,0,0
135.52,0,0,0
135.56,0,0,0
135.60,0,0,0
135.64,0,0,0
135.68,0,0,0
135.72,0,0,0
135.76,0,0,0
135.80,0,0,0
135.84,0,0,0
135.88,0,0,0
135.92,0,0,0
135.96,0,0,0
136.00,0,0,0
136.04,0,0,0
136.08,0,0,0
136.12,0,0,0
136.16,0,0,0
136.20,0,0,0
136.24,0,0,0
136.28,0,0,0
136.32,0,0,0
136.36,0,0,0
136.40,0,0,0
136.44,0,0,0
136.48,0,0,0
136.52,0,0,0
136.56,0,0,0
136.60,0,0,0
136.64,0,0,0
136.68,0,0,0
136.72,0,0,0
136.76,0,0,0
136.80,0,0,0
136.84,0,0,0
136.88,0,0,0
136.92,0,0,0
136.96,0,0,0
137.00,0,0,0
137.04,0,0,0
137.08,0,0,0
137.12,0,0,0
137.16,0,0,0
137.20,0,0,0
137.24,0,0,0
137.28,0,0,0
137.32,0,0,0
137.36,0,0,0
137.40,0,0,0
137.44,0,0,0
137.48,0,0,0
137.52,0,0,0
137.56,0,0,0
137.60,0,0,0
137.64,0,0,0
137.68,0,0,0
137.72,0,0,0
137.76,0,0,0
137.80,0,0,0
137.84,0,0,0
137.88,0,0,0
137.92,0,0,0
137.96,0,0,0
138.00,0,0,0
138.04,0,0,0
138.08,0,0,0
138.12,0,0,0
138.16,0,0,0
138.20,0,0,0
138.24,0,0,0
138.28,0,0,0
138.32,0,0,0
138.36,0,0,0
138.40,0,0,0
138.44,0,0,0
138.48,0,0,0
138.52,0,0,0
138.56,0,0,0
138.60,0,0,0
138.64,0,0,0
138.68,0,0,0
138.72,0,0,0
138.76,0,0,0
138.80,0,0,0
138.84,0,0,0
138.88,0,0,0
138.92,0,0,0
138.96,0,0,0
139.00,0,0,0
139.04,0,0,0
139.08,0,0,0
139.12,0,0,0
139.16,0,0,0
139.20,0,0,0
139.24,0,0,0
139.28,0,0,0
139.32,0,0,0
139.36,0,0,0
139.40,0,0,0
139.44,0,0,0
139.48,0,0,0
139.52,0,0,0
139.56,0,0,0
139.60,0,0,0
139.64,0,0,0
139.68,0,0,0
139.72,0,0,0
139.76,0,0,0
139.80,0,0,0
139.84,0,0,0
139.88,0,0,0
139.92,0,0,0
139.96,0,0,0
140.00,0,0,0
140.04,0,0,0
140.08,0,0,0
140.12,0,0,0
140.16,0,0,0
140.20,0,0,0
140.24,0,0,0
140.28,0,0,0
140.32,0,0,0
140.36,0,0,0
140.40,0,0,0
140.44,0,0,0
140.48,0,0,0
140.52,0,0,0
140.56,0,0,0
140.60,0,0,0
140.64,0,0,0
140.68,0,0,0
140.72,0,0,0
140.76,0,0,0
140.80,0,0,0
140.84,0,0,0
140.88,0,0,0
140.92,0,0,0
140.96,0,0,0
141.00,0,0,0
141.04,0,0,0
141.08,0,0,0
141.12,0,0,0
141.16,0,0,0
141.20,0,0,0
141.24,0,0,0
141.28,0,0,0
141.32,0,0,0
141.36,0,0,0
141.40,0,0,0
141.44,0,0,0
141.48,0,0,0
141.52,0,0,0
141.56,0,0,0
141.60,0,0,0
141.64,0,0,0
141.68,0,0,0
141.72,0,0,0
141.76,0,0,0
141.80,0,0,0
141.84,0,0,0
141.88,0,0,0
141.92,0,0,0
141.96,0,0,0
142.00,0,0,0
142.04,0,0,0
142.08,0,0,0
142.12,0,0,0
142.16,0,0,0
142.20,0,0,0
142.24,0,0,0
142.28,0,0,0
142.32,0,0,0
142.36,0,0,0
142.40,0,0,0
142.44,0,0,0
142.48,0,0,0
142.52,0,0,0
142.56,0,0,0
142.60,0,0,0
142.64,0,0,0
142.68,0,0,0
142.72,0,0,0
142.76,0,0,0
142.80,0,0,0
142.84,0,0,0
142.88,0,0,0
142.92,0,0,0
142.96,0,0,0
143.00,0,0,0
143.04,0,0,0
143.08,0,0,0
143.12,0,0,0
143.16,0,0,0
143.20,0,0,0
143.24,0,0,0
143.28,0,0,0
143.32,0,0,0
143.36,0,0,0
143.40,0,0,0
143.44,0,0,0
143.48,0,0,0
143.52,0,0,0
143.56,0,0,0
143.60,0,0,0
143.64,0,0,0
143.68,0,0,0
143.72,0,0,0
143.76,0,0,0
143.80,0,0,0
143.84,0,0,0
143.88,0,0,0
143.92,0,0,0
143.96,0,0,0
144.00,0,0,0
144.04,0,0,0
144.08,0,0,0
144.12,0,0,0
144.16,0,0,0
144.20,0,0,0
144.24,0,0,0
144.28,0,0,0
144.32,0,0,0
144.36,0,0,0
144.40,0,0,0
144.44,0,0,0
144.48,0,0,0
144.52,0,0,0
144.56,0,0,0
144.60,0,0,0
144.64,0,0,0
144.68,0,0,0
144.72,0,0,0
144.76,0,0,0
144.80,0,0,0
144.84,0,0,0
144.88,0,0,0
144.92,0,0,0
144.96,0,0,0
145.00,0,0,0
145.04,0,0,0
145.08,0,0,0
145.12,0,0,0
145.16,0,0,0
145.20,0,0,0
145.24,0,0,0
145.28,0,0,0
145.32,0,0,0
145.36,0,0,0
145.40,0,0,0
145.44,0,0,0
145.48,0,0,0
145.52,0,0,0
145.56,0,0,0
145.60,0,0,0
145.64,0,0,0
145.68,0,0,0
145.72,0,0,0
145.76,0,0,0
145.80,0,0,0
145.84,0,0,0
145.88,0,0,0
145.92,0,0,0
145.96,0,0,0
146.00,0,0,0
146.04,0,0,0
146.08,0,0,0
146.12,0,0,0
146.16,0,0,0
146.20,0,0,0
146.24,0,0,0
146.28,0,0,0
146.32,0,0,0
146.36,0,0,0
146.40,0,0,0
146.44,0,0,0
146.48,0,0,0
146.52,0,0,0
146.56,0,0,0
146.60,0,0,0
146.64,0,0,0
146.68,0,0,0
146.72,0,0,0
146.76,0,0,0
146.80,0,0,0
146.84,0,0,0
146.88,0,0,0
146.92,0,0,0
146.96,0,0,0
147.00,0,0,0
147.04,0,0,0
147.08,0,0,0
147.12,0,0,0
147.16,0,0,0
147.20,0,0,0
147.24,0,0,0
147.28,0,0,0
147.32,0,0,0
147.36,0,0,0
147.40,0,0,0
147.44,0,0,0
147.48,0,0,0
147.52,0,0,0
147.56,0,0,0
147.60,0,0,0
147.64,0,0,0
147.68,0,0,0
147.72,0,0,0
147.76,0,0,0
147.80,0,0,0
147.84,0,0,0
147.88,0,0,0
147.92,0,0,0
147.96,0,0,0
148.00,0,0,0
148.04,0,0,0
148.08,0,0,0
148.12,0,0,0
148.16,0,0,0
148.20,0,0,0
148.24,0,0,0
148.28,0,0,0
148.32,0,0,0
148.36,0,0,0
148.40,0,0,0
148.44,0,0,0
148.48,0,0,0
148.52,0,0,0
148.56,0,0,0
148.60,0,0,0
148.64,0,0,0
148.68,0,0,0
148.72,0,0,0
148.76,0,0,0
148.80,0,0,0
148.84,0,0,0
148.88,0,0,0
148.92,0,0,0
148.96,0,0,0
149.00,0,0,0
149.04,0,0,0
149.08,0,0,0
149.12,0,0,0
149.16,0,0,0
149.20,0,0,0
149.24,0,0,0
149.28,0,0,0
149.32,0,0,0
149.36,0,0,0
149.40,0,0,0
149.44,0,0,0
149.48,0,0,0
149.52,0,0,0
149.56,0,0,0
149.60,0,0,0
149.64,0,0,0
149.68,0,0,0
149.72,0,0,0
149.76,0,0,0
149.80,0,0,0
149.84,0,0,0
149.88,0,0,0
149.92,0,0,0
149.96,0,0,0
150.00,0,0,0
150.04,0,0,0
150.08,0,0,0
150.12,0,0,0
150.16,0,0,0
150.20,0,0,0
150.24,0,0,0
150.28,0,0,0
150.32,0,0,0
150.36,0,0,0
150.40,0,0,0
150.44,0,0,0
150.48,0,0,0
150.52,0,0,0
150.56,0,0,0
150.60,0,0,0
150.64,0,0,0
150.68,0,0,0
150.72,0,0,0
150.76,0,0,0
150.80,0,0,0
150.84,0,0,0
150.88,0,0,0
150.92,0,0,0
150.96,0,0,0
151.00,0,0,0
151.04,0,0,0
151.08,0,0,0
151.12,0,0,0
151.16,0,0,0
151.20,0,0,0
151.24,0,0,0
151.28,0,0,0
151.32,0,0,0
151.36,0,0,0
151.40,0,0,0
151.44,0,0,0
151.48,0,0,0
151.52,0,0,0
151.56,0,0,0
151.60,0,0,0
151.64,0,0,0
151.68,0,0,0
151.72,0,0,0
151.76,0,0,0
151.80,0,0,0
151.84,0,0,0
151.88,0,0,0
151.92,0,0,0
151.96,0,0,0
152.00,0,0,0
152.04,0,0,0
152.08,0,0,0
152.12,0,0,0
152.16,0,0,0
152.20,0,0,0
152.24,0,0,0
152.28,0,0,0
152.32,0,0,0
152.36,0,0,0
152.40,0,0,0
152.44,0,0,0
152.48,0,0,0
152.52,0,0,0
152.56,0,0,0
152.60,0,0,0
152.64,0,0,0
152.68,0,0,0
152.72,0,0,0
152.76,0,0,0
152.80,0,0,0
152.84,0,0,0
152.88,0,0,0
152.92,0,0,0
152.96,0,0,0
153.00,0,0,0
153.04,0,0,0
153.08,0,0,0
153.12,0,0,0
153.16,0,0,0
153.20,0,0,0
153.24,0,0,0
153.28,0,0,0
153.32,0,0,0
153.36,0,0,0
153.40,0,0,0
153.44,0,0,0
153.48,0,0,0
153.52,0,0,0
153.56,0,0,0
153.60,0,0,0
153.64,0,0,0
153.68,0,0,0
153.72,0,0,0
153.76,0,0,0
153.80,0,0,0
153.84,0,0,0
153.88,0,0,0
153.92,0,0,0
153.96,0,0,0
154.00,0,0,0
154.04,0,0,0
154.08,0,0,0
154.12,0,0,0
154.16,0,0,0
154.20,0,0,0
154.24,0,0,0
154.28,0,0,0
154.32,0,0,0
154.36,0,0,0
154.40,0,0,0
154.44,0,0,0
154.48,0,0,0
154.52,0,0,0
154.56,0,0,0
154.60,0,0,0
154.64,0,0,0
154.68,0,0,0
154.72,0,0,0
154.76,0,0,0
154.80,0,0,0
154.84,0,0,0
154.88,0,0,0
154.92,0,0,0
154.96,0,0,0
155.00,0,0,0
155.04,0,0,0
155.08,0,0,0
155.12,0,0,0
155.16,0,0,0
155.20,0,0,0
155.24,0,0,0
155.28,0,0,0
155.32,0,0,0
155.36,0,0,0
155.40,0,0,0
155.44,0,0,0
155.48,0,0,0
155.52,0,0,0
155.56,0,0,0
155.60,0,0,0
155.64,0,0,0
155.68,0,0,0
155.72,0,0,0
155.76,0,0,0
155.80,0,0,0
155.84,0,0,0
155.88,0,0,0
155.92,0,0,0
155.96,0,0,0
156.00,0,0,0
156.04,0,0,0
156.08,0,0,0
156.12,0,0,0
156.16,0,0,0
156.20,0,0,0
156.24,0,0,0
156.28,0,0,0
156.32,0,0,0
156.36,0,0,0
156.40,0,0,0
156.44,0,0,0
156.48,0,0,0
156.52,0,0,0
156.56,0,0,0
156.60,0,0,0
156.64,0,0,0
156.68,0,0,0
156.72,0,0,0
156.76,0,0,0
156.80,0,0,0
156.84,0,0,0
156.88,0,0,0
156.92,0,0,0
156.96,0,0,0
157.00,0,0,0
157.04,0,0,0
157.08,0,0,0
157.12,0,0,0
157.16,0,0,0
157.20,0,0,0
157.24,0,0,0
157.28,0,0,0
157.32,0,0,0
157.36,0,0,0
157.40,0,0,0
157.44,0,0,0
157.48,0,0,0
157.52,0,0,0
157.56,0,0,0
157.60,0,0,0
157.64,0,0,0
157.68,0,0,0
157.72,0,0,0
157.76,0,0,0
157.80,0,0,0
157.84,0,0,0
157.88,0,0,0
157.92,0,0,0
157.96,0,0,0
158.00,0,0,0
158.04,0,0,0
158.08,0,0,0
158.12,0,0,0
158.16,0,0,0
158.20,0,0,0
158.24,0,0,0
158.28,0,0,0
158.32,0,0,0
158.36,0,0,0
158.40,0,0,0
158.44,0,0,0
158.48,0,0,0
158.52,0,0,0
158.56,0,0,0
158.60,0,0,0
158.64,0,0,0
158.68,0,0,0
158.72,0,0,0
158.76,0,0,0
158.80,0,0,0
158.84,0,0,0
158.88,0,0,0
158.92,0,0,0
158.96,0,0,0
159.00,0,0,0
159.04,0,0,0
159.08,0,0,0
159.12,0,0,0
159.16,0,0,0
159.20,0,0,0
159.24,0,0,0
159.28,0,0,0
159.32,0,0,0
159.36,0,0,0
159.40,0,0,0
159.44,0,0,0
159.48,0,0,0
159.52,0,0,0
159.56,0,0,0
159.60,0,0,0
159.64,0,0,0
159.68,0,0,0
159.72,0,0,0
159.76,0,0,0
159.80,0,0,0
159.84,0,0,0
159.88,0,0,0
159.92,0,0,0
159.96,0,0,0
160.00,0,0,0
160.04,0,0,0
160.08,0,0,0
160.12,0,0,0
160.16,0,0,0
160.20,0,0,0
160.24,0,0,0
160.28,0,0,0
160.32,0,0,0
160.36,0,0,0
160.40,0,0,0
160.44,0,0,0
160.48,0,0,0
160.52,0,0,0
160.56,0,0,0
160.60,0,0,0
160.64,0,0,0
160.68,0,0,0
160.72,0,0,0
160.76,0,0,0
160.80,0,0,0
160.84,0,0,0
160.88,0,0,0
160.92,0,0,0
160.96,0,0,0
161.00,0,0,0
161.04,0,0,0
161.08,0,0,0
161.12,0,0,0
161.16,0,0,0
161.20,0,0,0
161.24,0,0,0
161.28,0,0,0
161.32,0,0,0
161.36,0,0,0
161.40,0,0,0
161.44,0,0,0
161.48,0,0,0
161.52,0,0,0
161.56,0,0,0
161.60,0,0,0
161.64,0,0,0
161.68,0,0,0
161.72,0,0,0
161.76,0,0,0
161.80,0,0,0
161.84,0,0,0
161.88,0,0,0
161.92,0,0,0
161.96,0,0,0
162.00,0,0,0
162.04,0,0,0
162.08,0,0,0
162.12,0,0,0
162.16,0,0,0
162.20,0,0,0
162.24,0,0,0
162.28,0,0,0
162.32,0,0,0
162.36,0,0,0
162.40,0,0,0
162.44,0,0,0
162.48,0,0,0
162.52,0,0,0
162.56,0,0,0
162.60,0,0,0
162.64,0,0,0
162.68,0,0,0
162.72,0,0,0
162.76,0,0,0
162.80,0,0,0
162.84,0,0,0
162.88,0,0,0
162.92,0,0,0
162.96,0,0,0
163.00,0,0,0
163.04,0,0,0
163.08,0,0,0
163.12,0,0,0
163.16,0,0,0
163.20,0,0,0
163.24,0,0,0
163.28,0,0,0
163.32,0,0,0
163.36,0,0,0
163.40,0,0,0
163.44,0,0,0
163.48,0,0,0
163.52,0,0,0
163.56,0,0,0
163.60,0,0,0
163.64,0,0,0
163.68,0,0,0
163.72,0,0,0
163.76,0,0,0
163.80,0,0,0
163.84,0,0,0
163.88,0,0,0
163.92,0,0,0
163.96,0,0,0
164.00,0,0,0
164.04,0,0,0
164.08,0,0,0
164.12,0,0,0
164.16,0,0,0
164.20,0,0,0
164.24,0,0,0
164.28,0,0,0
164.32,0,0,0
164.36,0,0,0
164.40,0,0,0
164.44,0,0,0
164.48,0,0,0
164.52,0,0,0
164.56,0,0,0
164.60,0,0,0
164.64,0,0,0
164.68,0,0,0
164.72,0,0,0
164.76,0,0,0
164.80,0,0,0
164.84,0,0,0
164.88,0,0,0
164.92,0,0,0
164.96,0,0,0
165.00,0,0,0
165.04,0,0,0
165.08,0,0,0
165.12,0,0,0
165.16,0,0,0
165.20,0,0,0
165.24,0,0,0
165.28,0,0,0
165.32,0,0,0
165.36,0,0,0
165.40,0,0,0
165.44,0,0,0
165.48,0,0,0
165.52,0,0,0
165.56,0,0,0
165.60,0,0,0
165.64,0,0,0
165.68,0,0,0
165.72,0,0,0
165.76,0,0,0
165.80,0,0,0
165.84,0,0,0
165.88,0,0,0
165.92,0,0,0
165.96,0,0,0
166.00,0,0,0
166.04,0,0,0
166.08,0,0,0
166.12,0,0,0
166.16,0,0,0
166.20,0,0,0
166.24,0,0,0
166.28,0,0,0
166.32,0,0,0
166.36,0,0,0
166.40,0,0,0
166.44,0,0,0
166.48,0,0,0
166.52,0,0,0
166.56,0,0,0
166.60,0,0,0
166.64,0,0,0
166.68,0,0,0
166.72,0,0,0
166.76,0,0,0
166.80,0,0,0
166.84,0,0,0
166.88,0,0,0
166.92,0,0,0
166.96,0,0,0
167.00,0,0,0
167.04,0,0,0
167.08,0,0,0
167.12,0,0,0
167.16,0,0,0
167.20,0,0,0
167.24,0,0,0
167.28,0,0,0
167.32,0,0,0
167.36,0,0,0
167.40,0,0,0
167.44,0,0,0
167.48,0,0,0
167.52,0,0,0
167.56,0,0,0
167.60,0,0,0
167.64,0,0,0
167.68,0,0,0
