Time,PT,DS,FBUOY,FLS
93.12,0,0,0,0
93.16,0,0,0,0
93.20,0,0,0,0
93.24,0,0,0,0
93.28,0,0,0,0
93.32,0,0,0,0
93.36,0,0,0,0
93.40,0,0,0,0
93.44,0,0,0,0
93.48,0,0,0,0
93.52,0,0,0,0
93.56,0,0,0,0
93.60,0,0,0,0
93.64,0,0,0,0
93.68,0,0,0,0
93.72,0,0,0,0
93.76,0,0,0,0
93.80,0,0,0,0
93.84,0,0,0,0
93.88,0,0,0,0
93.92,0,0,0,0
93.96,0,0,0,0
94.00,0,0,0,0
94.04,0,0,0,0
94.08,0,0,0,0
94.12,0,0,0,0
94.16,0,0,0,0
94.20,0,0,0,0
94.24,0,0,0,0
94.28,0,0,0,0
94.32,0,0,0,0
94.36,0,0,0,0
94.40,0,0,0,0
94.44,0,0,0,0
94.48,0,0,0,0
94.52,0,0,0,0
94.56,0,0,0,0
94.60,0,0,0,0
94.64,0,0,0,0
94.68,0,0,0,0
94.72,0,0,0,0
94.76,0,0,0,0
94.80,0,0,0,0
94.84,0,0,0,0
94.88,0,0,0,0
94.92,0,0,0,0
94.96,0,0,0,0
95.00,0,0,0,0
95.04,0,0,0,0
95.08,0,0,0,0
95.12,0,0,0,0
95.16,0,0,0,0
95.20,0,0,0,0
95.24,0,0,0,0
95.28,0,0,0,0
95.32,0,0,0,0
95.36,0,0,0,0
95.40,0,0,0,0
95.44,0,0,0,0
95.48,0,0,0,0
95.52,0,0,0,0
95.56,0,0,0,0
95.60,0,0,0,0
95.64,0,0,0,0
95.68,0,0,0,0
95.72,0,0,0,0
95.76,0,0,0,0
95.80,0,0,0,0
95.84,0,0,0,0
95.88,0,0,0,0
95.92,0,0,0,0
95.96,0,0,0,0
96.00,0,0,0,0
96.04,0,0,0,0
96.08,0,0,0,0
96.12,0,0,0,0
96.16,0,0,0,0
96.20,0,0,0,0
96.24,0,0,0,0
96.28,0,0,0,0
96.32,0,0,0,0
96.36,0,0,0,0
96.40,0,0,0,0
96.44,0,0,0,0
96.48,0,0,0,0
96.52,0,0,0,0
96.56,0,0,0,0
96.60,0,0,0,0
96.64,0,0,0,0
96.68,0,0,0,0
96.72,0,0,0,0
96.76,0,0,0,0
96.80,0,0,0,0
96.84,0,0,0,0
96.88,0,0,0,0
96.92,0,0,0,0
96.96,0,0,0,0
97.00,0,0,0,0
97.04,0,0,0,0
97.08,0,0,0,0
97.12,0,0,0,0
97.16,0,0,0,0
97.20,0,0,0,0
97.24,0,0,0,0
97.28,0,0,0,0
97.32,0,0,0,0
97.36,0,0,0,0
97.40,0,0,0,0
97.44,0,0,0,0
97.48,0,0,0,0
97.52,0,0,0,0
97.56,0,0,0,0
97.60,0,0,0,0
97.64,0,0,0,0
97.68,0,0,0,0
97.72,0,0,0,0
97.76,0,0,0,0
97.80,0,0,0,0
97.84,0,0,0,0
97.88,0,0,0,0
97.92,0,0,0,0
97.96,0,0,0,0
98.00,0,0,0,0
98.04,0,0,0,0
98.08,0,0,0,0
98.12,0,0,0,0
98.16,0,0,0,0
98.20,0,0,0,0
98.24,0,0,0,0
98.28,0,0,0,0
98.32,0,0,0,0
98.36,0,0,0,0
98.40,0,0,0,0
98.44,0,0,0,0
98.48,0,0,0,0
98.52,0,0,0,0
98.56,0,0,0,0
98.60,0,0,0,0
98.64,0,0,0,0
98.68,0,0,0,0
98.72,0,0,0,0
98.76,0,0,0,0
98.80,0,0,0,0
98.84,0,0,0,0
98.88,0,0,0,0
98.92,0,0,0,0
98.96,0,0,0,0
99.00,0,0,0,0
99.04,0,0,0,0
99.08,0,0,0,0
99.12,0,0,0,0
99.16,0,0,0,0
99.20,0,0,0,0
99.24,0,0,0,0
99.28,0,0,0,0
99.32,0,0,0,0
99.36,0,0,0,0
99.40,0,0,0,0
99.44,0,0,0,0
99.48,0,0,0,0
99.52,0,0,0,0
99.56,0,0,0,0
99.60,0,0,0,0
99.64,0,0,0,0
99.68,0,0,0,0
99.72,0,0,0,0
99.76,0,0,0,0
99.80,0,0,0,0
99.84,0,0,0,0
99.88,0,0,0,0
99.92,0,0,0,0
99.96,0,0,0,0
100.00,0,0,0,0
100.04,0,0,0,0
100.08,0,0,0,0
100.12,0,0,0,0
100.16,0,0,0,0
100.20,0,0,0,0
100.24,0,0,0,0
100.28,0,0,0,0
100.32,0,0,0,0
100.36,0,0,0,0
100.40,0,0,0,0
100.44,0,0,0,0
100.48,0,0,0,0
100.52,0,0,0,0
100.56,0,0,0,0
100.60,0,0,0,0
100.64,0,0,0,0
100.68,0,0,0,0
100.72,0,0,0,0
100.76,0,0,0,0
100.80,0,0,0,0
100.84,0,0,0,0
100.88,0,0,0,0
100.92,0,0,0,0
100.96,0,0,0,0
101.00,0,0,0,0
101.04,0,0,0,0
101.08,0,0,0,0
101.12,0,0,0,0
101.16,0,0,0,0
101.20,0,0,0,0
101.24,0,0,0,0
101.28,0,0,0,0
101.32,0,0,0,0
101.36,0,0,0,0
101.40,0,0,0,0
101.44,0,0,0,0
101.48,0,0,0,0
101.52,0,0,0,0
101.56,0,0,0,0
101.60,0,0,0,0
101.64,0,0,0,0
101.68,0,0,0,0
101.72,0,0,0,0
101.76,0,0,0,0
101.80,0,0,0,0
101.84,0,0,0,0
101.88,0,0,0,0
101.92,0,0,0,0
101.96,0,0,0,0
102.00,0,0,0,0
102.04,0,0,0,0
102.08,0,0,0,0
102.12,0,0,0,0
102.16,0,0,0,0
102.20,0,0,0,0
102.24,0,0,0,0
102.28,0,0,0,0
102.32,0,0,0,0
102.36,0,0,0,0
102.40,0,0,0,0
102.44,0,0,0,0
102.48,0,0,0,0
102.52,0,0,0,0
102.56,0,0,0,0
102.60,0,0,0,0
102.64,0,0,0,0
102.68,0,0,0,0
102.72,0,0,0,0
102.76,0,0,0,0
102.80,0,0,0,0
102.84,0,0,0,0
102.88,0,0,0,0
102.92,0,0,0,0
102.96,0,0,0,0
103.00,0,0,0,0
103.04,0,0,0,0
103.08,0,0,0,0
103.12,0,0,0,0
103.16,0,0,0,0
103.20,0,0,0,0
103.24,0,0,0,0
103.28,0,0,0,0
103.32,0,0,0,0
103.36,0,0,0,0
103.40,0,0,0,0
103.44,0,0,0,0
103.48,0,0,0,0
103.52,0,0,0,0
103.56,0,0,0,0
103.60,0,0,0,0
103.64,0,0,0,0
103.68,0,0,0,0
103.72,0,0,0,0
103.76,0,0,0,0
103.80,0,0,0,0
103.84,0,0,0,0
103.88,0,0,0,0
103.92,0,0,0,0
103.96,0,0,0,0
104.00,0,0,0,0
104.04,0,0,0,0
104.08,0,0,0,0
104.12,0,0,0,0
104.16,0,0,0,0
104.20,0,0,0,0
104.24,0,0,0,0
104.28,0,0,0,0
104.32,0,0,0,0
104.36,0,0,0,0
104.40,0,0,0,0
104.44,0,0,0,0
104.48,0,0,0,0
104.52,0,0,0,0
104.56,0,0,0,0
104.60,0,0,0,0
104.64,0,0,0,0
104.68,0,0,0,0
104.72,0,0,0,0
104.76,0,0,0,0
104.80,0,0,0,0
104.84,0,0,0,0
104.88,0,0,0,0
104.92,0,0,0,0
104.96,0,0,0,0
105.00,0,0,0,0
105.04,0,0,0,0
105.08,0,0,0,0
105.12,0,0,0,0
105.16,0,0,0,0
105.20,0,0,0,0
105.24,0,0,0,0
105.28,0,0,0,0
105.32,0,0,0,0
105.36,0,0,0,0
105.40,0,0,0,0
105.44,0,0,0,0
105.48,0,0,0,0
105.52,0,0,0,0
105.56,0,0,0,0
105.60,0,0,0,0
105.64,0,0,0,0
105.68,0,0,0,0
105.72,0,0,0,0
105.76,0,0,0,0
105.80,0,0,0,0
105.84,0,0,0,0
105.88,0,0,0,0
105.92,0,0,0,0
105.96,0,0,0,0
106.00,0,0,0,0
106.04,0,0,0,0
106.08,0,0,0,0
106.12,0,0,0,0
106.16,0,0,0,0
106.20,0,0,0,0
106.24,0,0,0,0
106.28,0,0,0,0
106.32,0,0,0,0
106.36,0,0,0,0
106.40,0,0,0,0
106.44,0,0,0,0
106.48,0,0,0,0
106.52,0,0,0,0
106.56,0,0,0,0
106.60,0,0,0,0
106.64,0,0,0,0
106.68,0,0,0,0
106.72,0,0,0,0
106.76,0,0,0,0
106.80,0,0,0,0
106.84,0,0,0,0
106.88,0,0,0,0
106.92,0,0,0,0
106.96,0,0,0,0
107.00,0,0,0,0
107.04,0,0,0,0
107.08,0,0,0,0
107.12,0,0,0,0
107.16,0,0,0,0
107.20,0,0,0,0
107.24,0,0,0,0
107.28,0,0,0,0
107.32,0,0,0,0
107.36,0,0,0,0
107.40,0,0,0,0
107.44,0,0,0,0
107.48,0,0,0,0
107.52,0,0,0,0
107.56,0,0,0,0
107.60,0,0,0,0
107.64,0,0,0,0
107.68,0,0,0,0
107.72,0,0,0,0
107.76,0,0,0,0
107.80,0,0,0,0
107.84,0,0,0,0
107.88,0,0,0,0
107.92,0,0,0,0
107.96,0,0,0,0
108.00,0,0,0,0
108.04,0,0,0,0
108.08,0,0,0,0
108.12,0,0,0,0
108.16,0,0,0,0
108.20,0,0,0,0
108.24,0,0,0,0
108.28,0,0,0,0
108.32,0,0,0,0
108.36,0,0,0,0
108.40,0,0,0,0
108.44,0,0,0,0
108.48,0,0,0,0
108.52,0,0,0,0
108.56,0,0,0,0
108.60,0,0,0,0
108.64,0,0,0,0
108.68,0,0,0,0
108.72,0,0,0,0
108.76,0,0,0,0
108.80,0,0,0,0
108.84,0,0,0,0
108.88,0,0,0,0
108.92,0,0,0,0
108.96,0,0,0,0
109.00,0,0,0,0
109.04,0,0,0,0
109.08,0,0,0,0
109.12,0,0,0,0
109.16,0,0,0,0
109.20,0,0,0,0
109.24,0,0,0,0
109.28,0,0,0,0
109.32,0,0,0,0
109.36,0,0,0,0
109.40,0,0,0,0
109.44,0,0,0,0
109.48,0,0,0,0
109.52,0,0,0,0
109.56,0,0,0,0
109.60,0,0,0,0
109.64,0,0,0,0
109.68,0,0,0,0
109.72,0,0,0,0
109.76,0,0,0,0
109.80,0,0,0,0
109.84,0,0,0,0
109.88,0,0,0,0
109.92,0,0,0,0
109.96,0,0,0,0
110.00,0,0,0,0
110.04,0,0,0,0
110.08,0,0,0,0
110.12,0,0,0,0
110.16,0,0,0,0
110.20,0,0,0,0
110.24,0,0,0,0
110.28,0,0,0,0
110.32,0,0,0,0
110.36,0,0,0,0
110.40,0,0,0,0
110.44,0,0,0,0
110.48,0,0,0,0
110.52,0,0,0,0
110.56,0,0,0,0
110.60,0,0,0,0
110.64,0,0,0,0
110.68,0,0,0,0
110.72,0,0,0,0
110.76,0,0,0,0
110.80,0,0,0,0
110.84,0,0,0,0
110.88,0,0,0,0
110.92,0,0,0,0
110.96,0,0,0,0
111.00,0,0,0,0
111.04,0,0,0,0
111.08,0,0,0,0
111.12,0,0,0,0
111.16,0,0,0,0
111.20,0,0,0,0
111.24,0,0,0,0
111.28,0,0,0,0
111.32,0,0,0,0
111.36,0,0,0,0
111.40,0,0,0,0
111.44,0,0,0,0
111.48,0,0,0,0
111.52,0,0,0,0
111.56,0,0,0,0
111.60,0,0,0,0
111.64,0,0,0,0
111.68,0,0,0,0
111.72,0,0,0,0
111.76,0,0,0,0
111.80,0,0,0,0
111.84,0,0,0,0
111.88,0,0,0,0
111.92,0,0,0,0
111.96,0,0,0,0
112.00,0,0,0,0
112.04,0,0,0,0
112.08,0,0,0,0
112.12,0,0,0,0
112.16,0,0,0,0
112.20,0,0,0,0
112.24,0,0,0,0
112.28,0,0,0,0
112.32,0,0,0,0
112.36,0,0,0,0
112.40,0,0,0,0
112.44,0,0,0,0
112.48,0,0,0,0
112.52,0,0,0,0
112.56,0,0,0,0
112.60,0,0,0,0
112.64,0,0,0,0
112.68,0,0,0,0
112.72,0,0,0,0
112.76,0,0,0,0
112.80,0,0,0,0
112.84,0,0,0,0
112.88,0,0,0,0
112.92,0,0,0,0
112.96,0,0,0,0
113.00,0,0,0,0
113.04,0,0,0,0
113.08,0,0,0,0
113.12,0,0,0,0
113.16,0,0,0,0
113.20,0,0,0,0
113.24,0,0,0,0
113.28,0,0,0,0
113.32,0,0,0,0
113.36,0,0,0,0
113.40,0,0,0,0
113.44,0,0,0,0
113.48,0,0,0,0
113.52,0,0,0,0
113.56,0,0,0,0
113.60,0,0,0,0
113.64,0,0,0,0
113.68,0,0,0,0
113.72,0,0,0,0
113.76,0,0,0,0
113.80,0,0,0,0
113.84,0,0,0,0
113.88,0,0,0,0
113.92,0,0,0,0
113.96,0,0,0,0
114.00,0,0,0,0
114.04,0,0,0,0
114.08,0,0,0,0
114.12,0,0,0,0
114.16,0,0,0,0
114.20,0,0,0,0
114.24,0,0,0,0
114.28,0,0,0,0
114.32,0,0,0,0
114.36,0,0,0,0
114.40,0,0,0,0
114.44,0,0,0,0
114.48,0,0,0,0
114.52,0,0,0,0
114.56,0,0,0,0
114.60,0,0,0,0
114.64,0,0,0,0
114.68,0,0,0,0
114.72,0,0,0,0
114.76,0,0,0,0
114.80,0,0,0,0
114.84,0,0,0,0
114.88,0,0,0,0
114.92,0,0,0,0
114.96,0,0,0,0
115.00,0,0,0,0
115.04,0,0,0,0
115.08,0,0,0,0
115.12,0,0,0,0
115.16,0,0,0,0
115.20,0,0,0,0
115.24,0,0,0,0
115.28,0,0,0,0
115.32,0,0,0,0
115.36,0,0,0,0
115.40,0,0,0,0
115.44,0,0,0,0
115.48,0,0,0,0
115.52,0,0,0,0
115.56,0,0,0,0
115.60,0,0,0,0
115.64,0,0,0,0
115.68,0,0,0,0
115.72,0,0,0,0
115.76,0,0,0,0
115.80,0,0,0,0
115.84,0,0,0,0
115.88,0,0,0,0
115.92,0,0,0,0
115.96,0,0,0,0
116.00,0,0,0,0
116.04,0,0,0,0
116.08,0,0,0,0
116.12,0,0,0,0
116.16,0,0,0,0
116.20,0,0,0,0
116.24,0,0,0,0
116.28,0,0,0,0
116.32,0,0,0,0
116.36,0,0,0,0
116.40,0,0,0,0
116.44,0,0,0,0
116.48,0,0,0,0
116.52,0,0,0,0
116.56,0,0,0,0
116.60,0,0,0,0
116.64,0,0,0,0
116.68,0,0,0,0
116.72,0,0,0,0
116.76,0,0,0,0
116.80,0,0,0,0
116.84,0,0,0,0
116.88,0,0,0,0
116.92,0,0,0,0
116.96,0,0,0,0
117.00,0,0,0,0
117.04,0,0,0,0
117.08,0,0,0,0
117.12,0,0,0,0
117.16,0,0,0,0
117.20,0,0,0,0
117.24,0,0,0,0
117.28,0,0,0,0
117.32,0,0,0,0
117.36,0,0,0,0
117.40,0,0,0,0
117.44,0,0,0,0
117.48,0,0,0,0
117.52,0,0,0,0
117.56,0,0,0,0
117.60,0,0,0,0
117.64,0,0,0,0
117.68,0,0,0,0
117.72,0,0,0,0
117.76,0,0,0,0
117.80,0,0,0,0
117.84,0,0,0,0
117.88,0,0,0,0
117.92,0,0,0,0
117.96,0,0,0,0
118.00,0,0,0,0
118.04,0,0,0,0
118.08,0,0,0,0
118.12,0,0,0,0
118.16,0,0,0,0
118.20,0,0,0,0
118.24,0,0,0,0
118.28,0,0,0,0
118.32,0,0,0,0
118.36,0,0,0,0
118.40,0,0,0,0
118.44,0,0,0,0
118.48,0,0,0,0
118.52,0,0,0,0
118.56,0,0,0,0
118.60,0,0,0,0
118.64,0,0,0,0
118.68,0,0,0,0
118.72,0,0,0,0
118.76,0,0,0,0
118.80,0,0,0,0
118.84,0,0,0,0
118.88,0,0,0,0
118.92,0,0,0,0
118.96,0,0,0,0
119.00,0,0,0,0
119.04,0,0,0,0
119.08,0,0,0,0
119.12,0,0,0,0
119.16,0,0,0,0
119.20,0,0,0,0
119.24,0,0,0,0
119.28,0,0,0,0
119.32,0,0,0,0
119.36,0,0,0,0
119.40,0,0,0,0
119.44,0,0,0,0
119.48,0,0,0,0
119.52,0,0,0,0
119.56,0,0,0,0
119.60,0,0,0,0
119.64,0,0,0,0
119.68,0,0,0,0
119.72,0,0,0,0
119.76,0,0,0,0
119.80,0,0,0,0
119.84,0,0,0,0
119.88,0,0,0,0
119.92,0,0,0,0
119.96,0,0,0,0
120.00,0,0,0,0
120.04,0,0,0,0
120.08,0,0,0,0
120.12,0,0,0,0
120.16,0,0,0,0
120.20,0,0,0,0
120.24,0,0,0,0
120.28,0,0,0,0
120.32,0,0,0,0
120.36,0,0,0,0
120.40,0,0,0,0
120.44,0,0,0,0
120.48,0,0,0,0
120.52,0,0,0,0
120.56,0,0,0,0
120.60,0,0,0,0
120.64,0,0,0,0
120.68,0,0,0,0
120.72,0,0,0,0
120.76,0,0,0,0
120.80,0,0,0,0
120.84,0,0,0,0
120.88,0,0,0,0
120.92,0,0,0,0
120.96,0,0,0,0
121.00,0,0,0,0
121.04,0,0,0,0
121.08,0,0,0,0
121.12,0,0,0,0
121.16,0,0,0,0
121.20,0,0,0,0
121.24,0,0,0,0
121.28,0,0,0,0
121.32,0,0,0,0
121.36,0,0,0,0
121.40,0,0,0,0
121.44,0,0,0,0
121.48,0,0,0,0
121.52,0,0,0,0
121.56,0,0,0,0
121.60,0,0,0,0
121.64,0,0,0,0
121.68,0,0,0,0
121.72,0,0,0,0
121.76,0,0,0,0
121.80,0,0,0,0
121.84,0,0,0,0
121.88,0,0,0,0
121.92,0,0,0,0
121.96,0,0,0,0
122.00,0,0,0,0
122.04,0,0,0,0
122.08,0,0,0,0
122.12,0,0,0,0
122.16,0,0,0,0
122.20,0,0,0,0
122.24,0,0,0,0
122.28,0,0,0,0
122.32,0,0,0,0
122.36,0,0,0,0
122.40,0,0,0,0
122.44,0,0,0,0
122.48,0,0,0,0
122.52,0,0,0,0
122.56,0,0,0,0
122.60,0,0,0,0
122.64,0,0,0,0
122.68,0,0,0,0
122.72,0,0,0,0
122.76,0,0,0,0
122.80,0,0,0,0
122.84,0,0,0,0
122.88,0,0,0,0
122.92,0,0,0,0
122.96,0,0,0,0
123.00,0,0,0,0
123.04,0,0,0,0
123.08,0,0,0,0
123.12,0,0,0,0
123.16,0,0,0,0
123.20,0,0,0,0
123.24,0,0,0,0
123.28,0,0,0,0
123.32,0,0,0,0
123.36,0,0,0,0
123.40,0,0,0,0
123.44,0,0,0,0
123.48,0,0,0,0
123.52,0,0,0,0
123.56,0,0,0,0
123.60,0,0,0,0
123.64,0,0,0,0
123.68,0,0,0,0
123.72,0,0,0,0
123.76,0,0,0,0
123.80,0,0,0,0
123.84,0,0,0,0
123.88,0,0,0,0
123.92,0,0,0,0
123.96,0,0,0,0
124.00,0,0,0,0
124.04,0,0,0,0
124.08,0,0,0,0
124.12,0,0,0,0
124.16,0,0,0,0
124.20,0,0,0,0
124.24,0,0,0,0
124.28,0,0,0,0
124.32,0,0,0,0
124.36,0,0,0,0
124.40,0,0,0,0
124.44,0,0,0,0
124.48,0,0,0,0
124.52,0,0,0,0
124.56,0,0,0,0
124.60,0,0,0,0
124.64,0,0,0,0
124.68,0,0,0,0
124.72,0,0,0,0
124.76,0,0,0,0
124.80,0,0,0,0
124.84,0,0,0,0
124.88,0,0,0,0
124.92,0,0,0,0
124.96,0,0,0,0
125.00,0,0,0,0
125.04,0,0,0,0
125.08,0,0,0,0
125.12,0,0,0,0
125.16,0,0,0,0
125.20,0,0,0,0
125.24,0,0,0,0
125.28,0,0,0,0
125.32,0,0,0,0
125.36,0,0,0,0
125.40,0,0,0,0
125.44,0,0,0,0
125.48,0,0,0,0
125.52,0,0,0,0
125.56,0,0,0,0
125.60,0,0,0,0
125.64,0,0,0,0
125.68,0,0,0,0
125.72,0,0,0,0
125.76,0,0,0,0
125.80,0,0,0,0
125.84,0,0,0,0
125.88,0,0,0,0
125.92,0,0,0,0
125.96,0,0,0,0
126.00,0,0,0,0
126.04,0,0,0,0
126.08,0,0,0,0
126.12,0,0,0,0
126.16,0,0,0,0
126.20,0,0,0,0
126.24,0,0,0,0
126.28,0,0,0,0
126.32,0,0,0,0
126.36,0,0,0,0
126.40,0,0,0,0
126.44,0,0,0,0
126.48,0,0,0,0
126.52,0,0,0,0
126.56,0,0,0,0
126.60,0,0,0,0
126.64,0,0,0,0
126.68,0,0,0,0
126.72,0,0,0,0
126.76,0,0,0,0
126.80,0,0,0,0
126.84,0,0,0,0
126.88,0,0,0,0
126.92,0,0,0,0
126.96,0,0,0,0
127.00,0,0,0,0
127.04,0,0,0,0
127.08,0,0,0,0
127.12,0,0,0,0
127.16,0,0,0,0
127.20,0,0,0,0
127.24,0,0,0,0
127.28,0,0,0,0
127.32,0,0,0,0
127.36,0,0,0,0
127.40,0,0,0,0
127.44,0,0,0,0
127.48,0,0,0,0
127.52,0,0,0,0
127.56,0,0,0,0
127.60,0,0,0,0
127.64,0,0,0,0
127.68,0,0,0,0
127.72,0,0,0,0
127.76,0,0,0,0
127.80,0,0,0,0
127.84,0,0,0,0
127.88,0,0,0,0
127.92,0,0,0,0
127.96,0,0,0,0
128.00,0,0,0,0
128.04,0,0,0,0
128.08,0,0,0,0
128.12,0,0,0,0
128.16,0,0,0,0
128.20,0,0,0,0
128.24,0,0,0,0
128.28,0,0,0,0
128.32,0,0,0,0
128.36,0,0,0,0
128.40,0,0,0,0
128.44,0,0,0,0
128.48,0,0,0,0
128.52,0,0,0,0
128.56,0,0,0,0
128.60,0,0,0,0
128.64,0,0,0,0
128.68,0,0,0,0
128.72,0,0,0,0
128.76,0,0,0,0
128.80,0,0,0,0
128.84,0,0,0,0
128.88,0,0,0,0
128.92,0,0,0,0
128.96,0,0,0,0
129.00,0,0,0,0
129.04,0,0,0,0
129.08,0,0,0,0
129.12,0,0,0,0
129.16,0,0,0,0
129.20,0,0,0,0
129.24,0,0,0,0
129.28,0,0,0,0
129.32,0,0,0,0
129.36,0,0,0,0
129.40,0,0,0,0
129.44,0,0,0,0
129.48,0,0,0,0
129.52,0,0,0,0
129.56,0,0,0,0
129.60,0,0,0,0
129.64,0,0,0,0
129.68,0,0,0,0
129.72,0,0,0,0
129.76,0,0,0,0
129.80,0,0,0,0
129.84,0,0,0,0
129.88,0,0,0,0
129.92,0,0,0,0
129.96,0,0,0,0
130.00,0,0,0,0
130.04,0,0,0,0
130.08,0,0,0,0
130.12,0,0,0,0
130.16,0,0,0,0
130.20,0,0,0,0
130.24,0,0,0,0
130.28,0,0,0,0
130.32,0,0,0,0
130.36,0,0,0,0
130.40,0,0,0,0
130.44,0,0,0,0
130.48,0,0,0,0
130.52,0,0,0,0
130.56,0,0,0,0
130.60,0,0,0,0
130.64,0,0,0,0
130.68,0,0,0,0
130.72,0,0,0,0
130.76,0,0,0,0
130.80,0,0,0,0
130.84,0,0,0,0
130.88,0,0,0,0
130.92,0,0,0,0
130.96,0,0,0,0
131.00,0,0,0,0
131.04,0,0,0,0
131.08,0,0,0,0
131.12,0,0,0,0
131.16,0,0,0,0
131.20,0,0,0,0
131.24,0,0,0,0
131.28,0,0,0,0
131.32,0,0,0,0
131.36,0,0,0,0
131.40,0,0,0,0
131.44,0,0,0,0
131.48,0,0,0,0
131.52,0,0,0,0
131.56,0,0,0,0
131.60,0,0,0,0
131.64,0,0,0,0
131.68,0,0,0,0
131.72,0,0,0,0
131.76,0,0,0,0
131.80,0,0,0,0
131.84,0,0,0,0
131.88,0,0,0,0
131.92,0,0,0,0
131.96,0,0,0,0
132.00,0,0,0,0
132.04,0,0,0,0
132.08,0,0,0,0
132.12,0,0,0,0
132.16,0,0,0,0
132.20,0,0,0,0
132.24,0,0,0,0
132.28,0,0,0,0
132.32,0,0,0,0
132.36,0,0,0,0
132.40,0,0,0,0
132.44,0,0,0,0
132.48,0,0,0,0
132.52,0,0,0,0
132.56,0,0,0,0
132.60,0,0,0,0
132.64,0,0,0,0
132.68,0,0,0,0
132.72,0,0,0,0
132.76,0,0,0,0
132.80,0,0,0,0
132.84,0,0,0,0
132.88,0,0,0,0
132.92,0,0,0,0
132.96,0,0,0,0
133.00,0,0,0,0
133.04,0,0,0,0
133.08,0,0,0,0
133.12,0,0,0,0
133.16,0,0,0,0
133.20,0,0,0,0
133.24,0,0,0,0
133.28,0,0,0,0
133.32,0,0,0,0
133.36,0,0,0,0
133.40,0,0,0,0
133.44,0,0,0,0
133.48,0,0,0,0
133.52,0,0,0,0
133.56,0,0,0,0
133.60,0,0,0,0
133.64,0,0,0,0
133.68,0,0,0,0
133.72,0,0,0,0
133.76,0,0,0,0
133.80,0,0,0,0
133.84,0,0,0,0
133.88,0,0,0,0
133.92,0,0,0,0
133.96,0,0,0,0
134.00,0,0,0,0
134.04,0,0,0,0
134.08,0,0,0,0
134.12,0,0,0,0
134.16,0,0,0,0
134.20,0,0,0,0
134.24,0,0,0,0
134.28,0,0,0,0
134.32,0,0,0,0
134.36,0,0,0,0
134.40,0,0,0,0
134.44,0,0,0,0
134.48,0,0,0,0
134.52,0,0,0,0
134.56,0,0,0,0
134.60,0,0,0,0
134.64,0,0,0,0
134.68,0,0,0,0
134.72,0,0,0,0
134.76,0,0,0,0
134.80,0,0,0,0
134.84,0,0,0,0
134.88,0,0,0,0
134.92,0,0,0,0
134.96,0,0,0,0
135.00,0,0,0,0
135.04,0,0,0,0
135.08,0,0,0,0
135.12,0,0,0,0
135.16,0,0,0,0
135.20,0,0,0,0
135.24,0,0,0,0
135.28,0,0,0,0
135.32,0,0,0,0
135.36,0,0,0,0
135.40,0,0,0,0
135.44,0,0,0,0
135.48,0,0,0,0
135.52,0,0,0,0
135.56,0,0,0,0
135.60,0,0,0,0
135.64,0,0,0,0
135.68,0,0,0,0
135.72,0,0,0,0
135.76,0,0,0,0
135.80,0,0,0,0
135.84,0,0,0,0
135.88,0,0,0,0
135.92,0,0,0,0
135.96,0,0,0,0
136.00,0,0,0,0
136.04,0,0,0,0
136.08,0,0,0,0
136.12,0,0,0,0
136.16,0,0,0,0
136.20,0,0,0,0
136.24,0,0,0,0
136.28,0,0,0,0
136.32,0,0,0,0
136.36,0,0,0,0
136.40,0,0,0,0
136.44,0,0,0,0
136.48,0,0,0,0
136.52,0,0,0,0
136.56,0,0,0,0
136.60,0,0,0,0
136.64,0,0,0,0
136.68,0,0,0,0
136.72,0,0,0,0
136.76,0,0,0,0
136.80,0,0,0,0
136.84,0,0,0,0
136.88,0,0,0,0
136.92,0,0,0,0
136.96,0,0,0,0
137.00,0,0,0,0
137.04,0,0,0,0
137.08,0,0,0,0
137.12,0,0,0,0
137.16,0,0,0,0
137.20,0,0,0,0
137.24,0,0,0,0
137.28,0,0,0,0
137.32,0,0,0,0
137.36,0,0,0,0
137.40,0,0,0,0
137.44,0,0,0,0
137.48,0,0,0,0
137.52,0,0,0,0
137.56,0,0,0,0
137.60,0,0,0,0
137.64,0,0,0,0
137.68,0,0,0,0
137.72,0,0,0,0
137.76,0,0,0,0
137.80,0,0,0,0
137.84,0,0,0,0
137.88,0,0,0,0
137.92,0,0,0,0
137.96,0,0,0,0
138.00,0,0,0,0
138.04,0,0,0,0
138.08,0,0,0,0
138.12,0,0,0,0
138.16,0,0,0,0
138.20,0,0,0,0
138.24,0,0,0,0
138.28,0,0,0,0
138.32,0,0,0,0
138.36,0,0,0,0
138.40,0,0,0,0
138.44,0,0,0,0
138.48,0,0,0,0
138.52,0,0,0,0
138.56,0,0,0,0
138.60,0,0,0,0
138.64,0,0,0,0
138.68,0,0,0,0
138.72,0,0,0,0
138.76,0,0,0,0
138.80,0,0,0,0
138.84,0,0,0,0
138.88,0,0,0,0
138.92,0,0,0,0
138.96,0,0,0,0
139.00,0,0,0,0
139.04,0,0,0,0
139.08,0,0,0,0
139.12,0,0,0,0
139.16,0,0,0,0
139.20,0,0,0,0
139.24,0,0,0,0
139.28,0,0,0,0
139.32,0,0,0,0
139.36,0,0,0,0
139.40,0,0,0,0
139.44,0,0,0,0
139.48,0,0,0,0
139.52,0,0,0,0
139.56,0,0,0,0
139.60,0,0,0,0
139.64,0,0,0,0
139.68,0,0,0,0
